THEM,YOU,CLAUSE,LABEL,PARTY
Landlord,Tenant,"If at any time that entry shall cause disharmony or interfere with the work being performed by Landlord, this license may be withdrawn by Landlord upon 24 hours written notice to Tenant.",,
Landlord,Tenant,In no event shall the failure of Tenant's contractors to complete any work in the Premises extend the Commencement Date. ,,
Landlord,Tenant,Tenant further agrees that it shall be solely responsible for relocating its office equipment and furniture in the Premises in order for Landlord to complete the work in the Premises and that no rental abatement shall result while the Tenant Improvements are completed in the Premises. ,,
Landlord,Tenant,Tenant may amend the designation of its construction representative(s) at any time upon delivery of written notice to Landlord. ,,
Vendor,Purchaser,"  as named in the Vendor lease of the Premises (""Vendor Lease"") to be terminated on Closing and the Purchaser new lease of the Premises (""Purchaser Lease"") to commence on Closing; ",,
Vendor,Purchaser," To the extent available, the Vendor and the Purchaser agree that they shall complete and file any appropriate election forms that allow the Purchaser not to pay the GST to the Vendor and the Vendor to self assess and remit same in accordance with law.",,
Vendor,Purchaser," The Financial Statements, Books, and Records are accurate, correct and complete and disclose in all material respects, the financial position of the Vendor and the Business as at the dates stated therein and all material financial transactions of the Vendor relating to the Business have been accurately recorded in the Financial Statements, Books, and Records, the same being fairly stated and prepared in accordance with Canadian generally accepted accounting principles; ",,
Vendor,Purchaser,"The Vendor shall not be a party to or bound by any material contracts, instruments or agreements evidencing or creating any obligations on the part of the Vendor after the Closing Date which in any way affect the Business or the Assets and which cannot be terminated on 30 days notice.",,
Vendor,Purchaser," All Client Records of the Business are complete and accurate in all material respects, and comply fully with all relevant Legislation and Regulations; ",,
Vendor,Purchaser," The Vendor is not a party to any lease or agreement in the nature of a lease, whether as lessor or lessee, other than its former lease of the Premises which shall be terminated effective at Closing.",,
Vendor,Purchaser,"In the event that all or a material part of the tangible Assets are destroyed or damaged or expropriated or seized prior to the Closing Date, the Vendor shall immediately notify the Purchaser in writing and the Purchaser may elect to terminate this Agreement upon written notice to the Vendor.",T,Y
Vendor,Purchaser,"If there is no such termination, the Parties shall close the transaction of purchase and sale contemplated hereby and the Purchaser shall accept the Vendor as is containing the proceeds of insurance with respect to any such destroyed or damaged Assets.",,
Vendor,Purchaser, Evidence of termination of the Vendor Lease; ,,
Vendor,Purchaser," Leave all Client Records in good order and condition with the Purchaser as of the Closing Date, together with any records of new Clients acquired from the date of acceptance of this Offer.  ",,
Vendor,Purchaser," Any notice, approval, direction or request required or permitted to be given hereunder shall be in writing and shall be given by personal service, telecopy or by registered letter, with postage fully prepaid, addressed: ",,
Vendor,Purchaser,"Any notice, approval, direction or request delivered personally or by fax shall be deemed to be received by and given to the addressee on the day of delivery, if delivered prior to 4:00 pm at the place of delivery, and on the next business day, if later than 4:00 pm.",,
Contractor,Customer,"Any notice, approval, direction or request mailed as aforesaid shall be deemed to have been received by and given to the addressee on the fifth business day following the date of mailing except in the event of a disruption of postal service, in which event notice shall be delivered personally or given by fax.",,
Contractor,Customer,Any party may specify a different address by giving written notice as aforesaid to the other parties. ,,
Contractor,Customer,"The term of this Agreement (the ""Term"") will begin on the date of this Agreement and will remain in full force and effect until October 31, 2015, subject to earlier termination as provided in this Agreement.",,
Contractor,Customer,This obligation will survive indefinitely upon termination of this Agreement. ,,
Contractor,Customer,"Other than with the express written consent of the Customer, which will not be unreasonably withheld, the Contractor will not, during the continuance of this Agreement or within five (5) years after the termination of this Agreement, be directly or indirectly involved with a business which is in direct competition with the particular business line of the Customer, divert or attempt to divert from the Customer any business the Customer has enjoyed, solicited, or attempted to solicit, from other individuals or corporations, prior to termination of this Agreement.",,
Contractor,Customer," Any attempt on the part of the Contractor to induce to leave the Customer's employ, or any effort by the Contractor to interfere with the Customer's relationship with its employees or other service providers would be harmful and damaging to the Customer. ",,
